Prediction,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,Orbital Period,koi_period_err1,koi_time0bk,koi_time0bk_err1,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_depth,koi_depth_err1,Planet Radius,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,Stellar Radius,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,tda_entropy_dim0,tda_entropy_dim1,tda_total_dim0,tda_total_dim1
1,0,0,0,0,11.1296971,9.103e-05,138.57573,0.00645,0.572,0.383,-0.369,2.942,0.218,371.0,30.0,1.93,0.62,-0.2,843.0,119.44,115.92,-36.66,14.7,6122.0,190.0,-232.0,4.487,0.052,-0.208,0.964,0.309,-0.097,296.60141,44.32526,15.859,4.828566477643691,2.933188185091575,22.128755897283554,0.6332690715789795
1,0,0,0,0,2.7296036,1.312e-05,133.28661,0.00379,0.509,0.428,-0.308,2.721,0.123,145.6,8.8,1.53,0.26,-0.22,1455.0,1056.15,466.02,-319.04,18.4,5887.0,70.0,-79.0,4.292,0.12,-0.12,1.235,0.213,-0.175,293.98871,46.718021,15.147,4.8271150205622995,2.420482046690578,20.451995223760605,0.5204790830612183
1,0,0,0,0,3.11604194,1.188e-05,133.84988,0.00285,0.195,0.283,-0.195,1.7763,0.099,345.2,21.1,1.59,0.43,-0.11,1123.0,375.55,315.68,-92.68,18.8,5591.0,175.0,-194.0,4.559,0.033,-0.187,0.86,0.237,-0.059,295.35446,48.5154,15.79,4.827988188154307,3.5714628038100154,21.254722386598587,0.8230367302894592
1,0,0,0,0,46.82767725,9.794e-05,136.74468,0.00179,0.393,0.027,-0.393,1.9033,0.0569,1537.7,52.9,2.13,0.12,-0.16,276.0,1.37,0.28,-0.3,32.4,3879.0,77.0,-85.0,4.708,0.045,-0.021,0.537,0.03,-0.041,284.94098,46.56654,15.473,4.784539007824934,3.1942413510922023,19.693644240498543,0.793074905872345
1,0,0,0,0,12.7372371,0.0001298,136.0162,0.00864,0.364,0.083,-0.364,3.358,0.225,100.8,9.4,0.87,0.09,-0.05,697.0,55.82,17.76,-9.93,12.9,5420.0,108.0,-97.0,4.502,0.058,-0.078,0.868,0.09,-0.052,294.35092,50.081089,13.463,4.775106250742042,3.2079842367962894,24.61549735069275,0.632664680480957
1,0,0,0,0,40.0306267,0.0003401,148.85882,0.00773,0.322,0.131,-0.322,4.815,0.188,214.5,12.8,2.01,0.35,-0.38,617.0,34.19,16.13,-13.41,19.5,5855.0,104.0,-116.0,4.227,0.143,-0.117,1.373,0.235,-0.259,295.84653,49.936131,13.628,4.842044267901791,3.872946547165734,25.06087476015091,1.397273302078247
1,0,0,0,0,0.679336747,8.23e-07,132.856178,0.000984,0.209,0.239,-0.209,1.2188,0.0366,240.7,7.7,1.4,0.16,-0.08,1883.0,2982.78,913.26,-501.97,36.7,5440.0,73.0,-81.0,4.491,0.045,-0.098,0.913,0.103,-0.055,283.92004,40.740131,14.159,4.838662976847164,3.9675590817464226,29.484393060207367,2.2278079986572266
2,0,1,0,0,213.6103207,0.000173,141.655562,0.000562,0.977,1.928,-0.105,10.7643,0.0635,110990.0,242.0,46.07,11.39,-4.09,291.0,1.69,1.24,-0.45,534.5,5931.0,160.0,-178.0,4.554,0.033,-0.176,0.845,0.209,-0.075,290.75183,49.972301,15.619,4.8146672643015185,3.426373581998592,35.61605468392372,1.5454857349395752
2,0,1,0,0,170.8658492,0.000125,299.660385,0.000534,0.684,0.003,-0.003,16.9895,0.0343,29841.0,40.3,24.4,3.85,-4.3,387.0,5.33,2.4,-1.99,897.0,5989.0,119.0,-119.0,4.221,0.149,-0.108,1.324,0.209,-0.233,281.05594,43.92374,14.412,4.814703108662215,2.4718766466285085,55.49244451522827,1.8289316892623901
0,0,0,0,0,21.47642727,2.444e-05,149.26156,0.00113,0.006,0.028,-0.006,5.5498,0.0293,348130.0,2293.0,59.5,0.0,0.0,655.0,43.52,0.0,0.0,124.8,5780.0,,,4.438,,,1.0,,,290.23032,37.777481,17.29,4.820383130419168,2.2193923183351707,59.60699939727783,1.405395269393921
0,0,0,0,0,17.5509742,0.0003391,133.9459,0.0185,0.2023,0.2665,-0.2022,4.064,0.456,3859.0,530.0,5.97,0.0,0.0,700.0,56.9,0.0,0.0,9.7,5780.0,,,4.438,,,1.0,,,290.23032,37.777481,17.29,4.808510799935555,3.1115339391688495,24.13201928138733,0.8585280179977417
1,0,0,0,0,88.5122014,0.0002736,182.67266,0.00239,0.242,0.177,-0.242,6.8214,0.0958,2518.7,43.3,4.7,0.61,-0.37,390.0,5.47,2.08,-1.19,63.1,5593.0,111.0,-111.0,4.45,0.068,-0.102,0.945,0.122,-0.075,296.13281,48.977402,11.921,4.765030878412318,2.466328996475283,27.12120507657528,0.5847371816635132
2,0,0,1,0,10.21507506,8.238e-05,133.64546,0.00663,0.1,0.358,-0.1,3.395,0.171,258.6,17.4,1.5,0.17,-0.14,780.0,87.48,27.17,-19.37,17.4,5406.0,75.0,-75.0,4.433,0.085,-0.085,0.95,0.108,-0.088,288.10608,38.659061,14.338,4.814619014924577,2.7115150010771982,39.5905779004097,1.0334157943725586
2,0,0,0,0,8.3806973,0.0001742,134.7287,0.011,0.5317,0.0472,-0.4463,3.028,0.39,650.8,65.3,1.91,0.34,-0.15,701.0,57.04,35.78,-14.38,4.6,5062.0,202.0,-157.0,4.601,0.031,-0.101,0.735,0.132,-0.058,293.24487,45.298279,15.97,4.81983502634057,2.9451808333459017,23.100553661584854,0.6213059425354004
1,0,0,0,0,31.0572947,0.0002303,147.56275,0.00616,0.335,0.135,-0.335,3.401,0.197,636.6,46.6,1.85,0.34,-0.14,480.0,12.57,7.33,-2.98,15.8,5395.0,177.0,-144.0,4.615,0.035,-0.112,0.734,0.132,-0.057,295.62469,42.545898,15.956,4.827050438473103,3.8666229070538534,21.39733675122261,0.8905550241470337
1,0,0,0,0,15.1622287,0.000124,144.474,0.00819,0.959,0.014,-0.651,7.332,0.448,479.8,18.7,3.12,1.09,-0.36,829.0,111.74,114.89,-37.97,28.5,6325.0,174.0,-261.0,4.409,0.058,-0.218,1.112,0.388,-0.129,294.33847,50.33654,15.212,4.789285238411799,3.1378804874746526,20.835103660821915,0.5127516388893127
1,0,0,0,0,10.04378351,6.551e-05,353.61859,0.00417,0.953,0.011,-0.648,5.548,0.223,437.9,16.6,2.94,1.03,-0.34,951.0,193.39,198.85,-65.71,28.8,6325.0,174.0,-261.0,4.409,0.058,-0.218,1.112,0.388,-0.129,294.33847,50.33654,15.212,4.815630280507125,3.223514099369978,41.09379032254219,1.4591327905654907
1,0,0,0,0,7.10397925,2.424e-05,136.33096,0.00273,0.192,0.258,-0.192,1.5398,0.0989,370.5,26.0,1.51,0.31,-0.14,818.0,105.84,68.12,-27.11,16.8,5488.0,166.0,-149.0,4.584,0.036,-0.135,0.789,0.164,-0.07,297.90738,45.03231,15.164,4.834045530327064,3.232161779384688,22.85312506556511,0.9895782470703125
1,0,0,0,0,4.5513988,2.001e-05,133.05954,0.0036,0.248,0.199,-0.248,2.457,0.101,188.7,11.4,1.13,0.04,-0.09,907.0,159.65,24.49,-31.24,19.4,5009.0,80.0,-80.0,4.491,0.077,-0.028,0.84,0.034,-0.062,286.48364,46.752621,15.035,4.725574492894606,2.122746131603509,19.257299661636353,0.3561429977416992
1,0,0,0,0,10.91274065,1.465e-05,169.85247,0.00105,0.685,0.192,-0.459,2.1801,0.0445,1387.2,26.5,2.13,0.12,-0.16,443.0,9.12,1.88,-2.0,57.4,3834.0,77.0,-84.0,4.708,0.045,-0.021,0.539,0.03,-0.041,292.29459,40.591789,15.264,4.728774951107475,3.0377401188313904,18.45054817199707,0.6388170719146729
2,0,0,1,0,12.2141545,0.0001869,141.3677,0.0121,1.175,26.7,-0.538,10.262,0.724,535.8,27.6,18.13,3.48,-1.49,683.0,51.37,32.51,-13.95,24.7,5435.0,193.0,-193.0,4.578,0.025,-0.136,0.824,0.158,-0.068,299.03641,40.583172,15.352,4.772494408797111,0.976749742413967,47.4979390501976,0.3623976707458496
2,0,1,1,0,3.732261,2.125e-05,131.93795,0.00389,0.4,0.053,-0.4,2.054,0.155,153.6,12.1,1.09,0.29,-0.13,1119.0,369.47,290.7,-110.19,15.7,5762.0,155.0,-155.0,4.495,0.072,-0.18,0.867,0.232,-0.1,291.35867,44.424252,14.834,4.833270816227716,2.678219578254767,33.04335826635361,0.9715315103530884
1,0,0,0,0,3.03267135,1.374e-05,134.0668,0.00381,0.238,0.232,-0.238,1.774,0.122,42.4,3.2,0.6,0.08,-0.04,1187.0,468.31,187.65,-91.73,15.6,5640.0,101.0,-113.0,4.492,0.045,-0.113,0.921,0.131,-0.061,283.42911,47.59251,12.623,4.723462925717095,2.777871711319357,21.46033278107643,0.7529587149620056
1,0,0,0,0,5.34182466,4.112e-05,136.3186,0.0064,0.07,0.38,-0.07,3.577,0.163,70.5,4.1,0.95,0.14,-0.17,1125.0,379.09,159.1,-140.91,19.2,5767.0,115.0,-104.0,4.287,0.162,-0.108,1.135,0.165,-0.202,288.66077,43.36808,13.455,4.716825966518926,1.9989970072516825,15.828943222761154,0.303046315908432
1,0,0,0,0,2.131945045,6.449e-06,133.65547,0.00268,0.209,0.237,-0.209,1.8061,0.0699,269.4,13.4,1.66,0.5,-0.17,1418.0,955.16,848.6,-293.98,22.9,5845.0,162.0,-223.0,4.469,0.05,-0.2,1.013,0.305,-0.102,290.17618,46.698341,15.545,4.829575273350207,3.4953474172996355,22.934062838554382,1.2031649947166443
1,0,0,0,0,12.9462567,0.000293,139.4165,0.0183,0.109,0.336,-0.109,9.568,0.606,168.7,12.7,1.13,0.29,-0.1,764.0,80.34,59.91,-22.05,15.7,6058.0,161.0,-197.0,4.54,0.046,-0.184,0.867,0.22,-0.078,295.46234,40.77697,15.079,4.815303971116931,3.4903636002659524,25.061238080263138,0.7811751961708069
1,0,0,0,0,5.77957133,2.378e-05,136.53014,0.0036,0.946,0.004,-0.656,2.5213,0.085,396.6,24.3,1.5,0.08,-0.08,598.0,30.22,6.04,-5.21,18.9,4102.0,81.0,-81.0,4.687,0.022,-0.027,0.581,0.031,-0.031,289.74277,50.787041,15.484,4.791738941077852,2.1172059862483232,20.15916056931019,0.5911490321159363
0,0,0,0,0,6.77367892,6.332e-05,138.07568,0.00886,0.228,0.218,-0.228,3.579,0.209,150.7,12.1,1.33,0.41,-0.17,1083.0,324.84,289.79,-108.64,15.1,6392.0,154.0,-220.0,4.425,0.065,-0.195,1.072,0.334,-0.134,296.00543,44.71851,15.024,4.818521923959226,3.2745363299116725,22.136575758457184,0.6313592195510864
0,0,0,0,0,5.22402436,3.172e-05,132.85379,0.00543,0.12,0.334,-0.12,2.608,0.151,48.1,3.7,0.58,0.05,-0.05,941.0,185.16,57.75,-37.44,15.1,5487.0,109.0,-109.0,4.512,0.056,-0.077,0.84,0.085,-0.059,292.76175,45.727242,12.869,4.779753543861327,2.2525837238702833,18.38537596166134,0.5104048252105713
1,0,0,0,0,11.6601667,0.0001024,140.62189,0.00859,0.983,0.003,-0.687,5.882,0.361,181.0,8.8,2.08,0.33,-0.19,834.0,114.36,47.66,-25.61,20.4,5791.0,78.0,-86.0,4.381,0.08,-0.12,1.083,0.172,-0.1,286.22464,44.654469,14.406,4.793476242495765,3.066973049924122,23.14883179962635,1.0442789196968079
2,0,1,0,0,89.465468,0.001539,170.8426,0.0219,0.931,0.041,-0.663,9.88,2.5,67.9,23.7,2.57,0.39,-0.72,549.0,21.43,9.53,-11.28,5.7,5192.0,113.0,-113.0,3.773,0.189,-0.081,2.46,0.372,-0.691,284.79694,45.099091,12.998,4.766321411671704,2.850642614086969,68.0218375325203,1.5878018140792847
1,0,0,0,0,18.0161227,0.0001088,145.24169,0.00614,0.023,0.429,-0.023,4.016,0.178,499.5,34.9,2.39,0.76,-0.33,768.0,82.38,77.53,-29.08,16.7,6245.0,175.0,-219.0,4.406,0.072,-0.217,1.065,0.339,-0.145,292.86984,46.741859,15.394,4.833066906613622,2.8865761406386317,22.04456540942192,0.5886143445968628
2,0,1,1,1,40.8777605,0.0004814,163.43477,0.00976,1.262,71.44,-4.177,9.745,0.49,719.1,35.8,29.55,9.27,-3.09,526.0,18.15,17.1,-5.43,23.6,5930.0,178.0,-196.0,4.489,0.054,-0.216,0.937,0.294,-0.098,292.35745,42.389149,15.59,4.80870867367827,2.645902506159733,78.07996201515198,3.0140042304992676
2,0,0,1,0,6.80243431,6.377e-05,132.40355,0.00614,1.0,0.022,-0.718,3.817,0.319,249.1,18.8,2.6,0.72,-0.22,895.0,151.72,123.05,-39.45,14.9,5836.0,158.0,-175.0,4.561,0.046,-0.184,0.816,0.225,-0.07,291.37408,40.263371,15.188,4.83370425733133,2.8338478708778645,27.24383419752121,0.7541529536247253
1,0,0,0,0,84.5733346,0.0006541,150.152,0.00691,0.024,0.428,-0.024,5.762,0.193,891.6,50.5,2.59,0.58,-0.22,366.0,4.26,2.92,-1.13,20.4,5418.0,164.0,-180.0,4.543,0.03,-0.17,0.888,0.198,-0.074,295.62927,44.69062,15.758,4.836197836176047,3.257097954506442,21.770197808742523,0.4545634984970093
1,0,0,0,0,21.30181863,7.799e-05,191.84136,0.00274,0.086,0.376,-0.086,3.8763,0.0856,87.3,2.9,0.72,0.03,-0.03,564.0,23.89,3.55,-3.14,32.4,5437.0,73.0,-81.0,4.571,0.02,-0.03,0.781,0.034,-0.031,284.05954,44.518215,9.705,4.651157228272919,2.5892464693023465,28.627842471003532,1.0966044664382935
1,0,0,0,0,4.14789051,3.408e-05,135.53291,0.00774,0.878,0.076,-0.664,3.829,0.204,137.6,9.9,1.93,0.37,-0.3,1389.0,878.32,434.93,-286.13,16.4,6150.0,79.0,-79.0,4.223,0.125,-0.125,1.417,0.272,-0.223,297.90579,40.162861,14.725,4.802646328092477,2.3355975541222462,22.729008078575134,0.278028666973114
0,0,0,0,0,15.92108138,5.037e-05,147.0537,0.00253,0.972,0.009,-0.677,1.5443,0.0849,716.8,54.6,3.14,0.77,-0.3,645.0,40.88,29.53,-11.36,16.1,5595.0,149.0,-166.0,4.57,0.04,-0.16,0.82,0.201,-0.08,284.71988,46.25079,15.523,4.812918424486052,3.3340056387506727,22.5084298402071,1.4091871976852417
1,0,0,0,0,19.0054098,6.04e-05,144.15574,0.00266,1.228,71.22,-4.989,1.843,0.152,542.4,35.0,28.47,9.16,-3.65,758.0,78.19,74.12,-26.61,20.2,6347.0,176.0,-220.0,4.423,0.067,-0.202,1.036,0.333,-0.133,293.66885,46.37925,14.839,4.819058760861166,3.2543090489183357,73.79382765293121,2.3139021396636963
2,0,0,1,0,1.96433113,1.611e-05,131.65195,0.00708,0.16,0.309,-0.16,2.381,0.167,139.1,11.3,1.33,0.46,-0.15,1638.0,1704.63,1739.51,-577.4,14.2,6306.0,174.0,-261.0,4.405,0.073,-0.218,1.121,0.388,-0.129,297.40906,39.490292,15.083,4.821521359161661,3.226382181985295,26.0490021109581,0.885317862033844
0,0,0,0,0,2.81043228,2.115e-05,133.40821,0.00607,0.351,0.115,-0.351,3.874,0.185,47.4,3.1,1.43,0.24,-0.39,1701.0,1978.53,885.15,-986.59,17.8,5415.0,81.0,-72.0,3.868,0.196,-0.084,2.079,0.349,-0.567,295.45367,42.858799,13.388,4.721429976254806,1.7914025874978803,24.8370793312788,0.07885324954986572
1,0,0,0,0,0.968527683,2.958e-06,131.50954,0.00243,0.941,0.015,-0.697,1.3672,0.076,114.6,8.2,1.21,0.16,-0.05,1677.0,1867.0,656.06,-239.17,16.9,5580.0,83.0,-75.0,4.538,0.02,-0.104,0.886,0.114,-0.036,289.88437,45.211498,14.511,4.826644200019519,2.689024518708939,23.617540627717972,0.8430528044700623
1,0,0,0,0,0.664074145,1.528e-06,133.40285,0.00172,0.525,0.38,-0.317,1.0925,0.0599,212.6,12.0,1.19,0.16,-0.09,1703.0,1998.48,894.59,-478.26,20.9,5178.0,155.0,-139.0,4.585,0.024,-0.102,0.797,0.107,-0.063,291.27899,47.687649,15.645,4.834910510077792,2.918848275163509,25.12151277065277,0.9394095540046692
2,0,0,0,0,11.7489907,0.00014,135.68045,0.00923,0.1228,0.3194,-0.1227,4.043,0.262,36.7,3.2,1.01,0.53,-0.29,1114.0,363.51,558.0,-202.31,12.5,6440.0,148.0,-195.0,4.081,0.236,-0.273,1.655,0.863,-0.483,293.50702,50.450119,11.638,4.817298603464953,2.9131354793713267,44.13649398088455,1.1889946460723877
0,0,0,0,0,175.603366,0.003232,202.3721,0.0145,0.952,0.013,-0.665,9.543,0.294,506.8,38.2,2.87,0.95,-0.32,348.0,3.46,3.4,-1.09,14.7,6225.0,175.0,-218.0,4.461,0.056,-0.21,1.009,0.335,-0.112,287.75229,42.244781,15.054,4.823304597237996,3.4638107229977324,27.035505890846252,1.4376667737960815
1,0,0,0,0,3.849371737,2.344e-06,157.526686,0.000488,0.915,0.02,-0.056,2.632,0.106,1298.6,13.0,12.94,1.8,-4.2,2034.0,4055.29,1643.78,-2336.51,132.7,6244.0,126.0,-114.0,3.657,0.27,-0.09,2.992,0.416,-0.971,294.35654,38.94738,11.432,4.799825388493693,2.6467754824275787,38.18199986219406,0.978489875793457
2,0,1,0,0,0.366197145,1.025e-06,133.55969,0.00227,0.319,0.167,-0.318,1.2335,0.0877,275.3,21.4,51.34,2.15,-11.5,9983.0,2335438.28,407000.24,-1077153.97,16.7,4448.0,88.0,-122.0,1.694,0.033,-0.027,31.5,1.323,-7.056,296.9679,40.926769,11.059,4.694637303266214,2.05864878674435,162.76302647590637,2.921998977661133
1,0,0,0,0,4.164384505,2.155e-06,171.087935,0.000391,0.59,0.056,-0.429,1.8464,0.028,2338.0,20.8,2.54,0.19,-0.21,590.0,28.75,7.06,-6.62,132.1,3808.0,76.0,-84.0,4.754,0.036,-0.036,0.508,0.037,-0.042,298.25812,47.604939,14.752,4.687629563385164,1.9196341507218144,16.95273806154728,0.37854182720184326
1,0,0,0,0,2.10433534,4.467e-06,133.31612,0.00173,0.872,0.049,-0.661,1.1168,0.0649,242.1,15.0,0.79,0.11,-0.08,662.0,45.34,17.7,-12.75,20.7,3605.0,71.0,-85.0,4.837,0.038,-0.071,0.433,0.058,-0.048,285.92889,38.520981,14.488,4.794167490877005,1.7266993319993278,22.09447330236435,0.22427326440811157
1,0,0,0,0,28.8431751,0.0002705,143.82307,0.00723,0.913,0.014,-0.637,3.171,0.196,756.7,58.8,2.66,0.3,-0.3,491.0,13.77,5.6,-4.15,15.0,5151.0,168.0,-153.0,4.528,0.082,-0.067,0.785,0.088,-0.088,298.73523,40.76416,15.652,4.83767407602084,3.365570468493497,23.273827582597733,1.189629852771759
2,0,1,0,0,1.378649746,4e-07,169.780113,0.000222,0.099,0.081,-0.099,1.2232,0.0105,22462.0,165.0,6.51,0.52,-0.77,734.0,68.34,17.82,-19.72,172.2,3440.0,68.0,-75.0,4.82,0.044,-0.04,0.439,0.035,-0.052,285.18512,49.565369,15.373,4.594786840812973,2.542900107551237,28.467404797673225,0.6361284255981445
2,0,0,1,0,1.112207126,5.83e-06,131.8505,0.00459,0.402,0.038,-0.402,1.35,0.143,54.7,5.4,0.73,0.23,-0.07,1797.0,2467.09,2229.27,-707.62,13.0,6046.0,162.0,-180.0,4.486,0.052,-0.208,0.972,0.3,-0.1,291.5321,50.681599,13.823,4.810758819991063,2.5974791918424427,30.522577166557312,0.45146214962005615
0,0,0,0,0,64.034363,0.00104,159.0432,0.0138,0.985,67.52,-0.042,9.174,0.555,758.8,53.7,3.47,0.8,-0.32,411.0,6.72,4.63,-1.76,16.9,5691.0,155.0,-155.0,4.561,0.05,-0.15,0.783,0.181,-0.072,284.11978,40.524281,15.341,4.828652151442492,2.410043435692616,62.684343338012695,0.9663541316986084
2,0,0,1,0,1.303576682,2.49e-06,133.0758,0.00166,0.08,0.377,-0.08,1.021,0.0638,245.5,13.9,1.51,0.45,-0.16,1694.0,1940.45,1738.4,-585.44,22.1,6045.0,180.0,-198.0,4.494,0.052,-0.208,0.955,0.285,-0.102,293.62442,38.732479,14.834,4.829907349484007,2.7064086612005394,25.660214066505432,0.7668241858482361
2,0,1,1,0,1.958577398,8.678e-06,132.26115,0.00373,0.59,0.366,-0.374,2.388,0.123,453.0,23.1,1.8,0.37,-0.14,1252.0,579.19,380.92,-138.38,24.5,5402.0,177.0,-160.0,4.568,0.034,-0.136,0.816,0.169,-0.06,284.14609,40.272331,15.902,4.817174904364233,2.855577643440137,36.906490206718445,1.4498944282531738
1,0,0,0,0,5.19103699,2.846e-05,135.21628,0.00445,0.117,0.324,-0.116,4.222,0.105,290.1,12.7,1.92,0.64,-0.21,1183.0,462.91,448.36,-152.69,25.2,6321.0,174.0,-261.0,4.417,0.056,-0.224,1.125,0.37,-0.123,293.12738,42.320099,15.438,4.848009912992437,3.009274124006049,22.210808873176575,0.7620145082473755
1,0,0,0,0,4.86638504,2.421e-05,134.01501,0.00401,0.176,0.289,-0.176,2.296,0.138,143.8,9.9,1.32,0.2,-0.18,1121.0,372.7,149.35,-110.83,17.1,5688.0,77.0,-77.0,4.333,0.132,-0.108,1.111,0.169,-0.154,282.99973,40.557449,13.987,4.803275900706262,2.2830441046217587,23.24340969324112,0.43694037199020386
2,0,0,1,0,4.79176993,3.298e-05,134.03502,0.00618,0.372,0.085,-0.372,4.52,0.164,116.6,5.9,0.81,0.04,-0.06,883.0,143.74,24.58,-27.4,23.0,5138.0,84.0,-77.0,4.536,0.065,-0.025,0.756,0.036,-0.055,290.23987,39.564529,14.287,4.809237959453839,2.666335731157402,36.08615607023239,1.1367300748825073
1,0,0,0,0,25.1933989,0.0001689,146.4301,0.00575,0.679,0.025,-0.517,4.62,0.151,481.2,28.3,1.95,0.09,-0.15,513.0,16.34,2.7,-3.18,18.0,5009.0,82.0,-75.0,4.491,0.077,-0.028,0.84,0.038,-0.063,289.85889,48.693851,15.629,4.740375774473072,2.824775318039849,16.023415833711624,0.40985697507858276
2,0,0,0,1,0.759762021,1.668e-06,131.79506,0.00184,1.183,0.15,-0.15,4.912,0.127,227.0,4.4,24.2,7.05,-3.02,2280.0,6419.35,5490.39,-2119.33,65.3,6386.0,173.0,-211.0,4.402,0.062,-0.188,1.123,0.327,-0.14,290.53607,40.705849,14.871,4.787796760654516,2.1908686141757188,30.10607558488846,0.5874037742614746
0,0,0,0,0,4.790912471,7.96e-06,132.01539,0.00142,0.969,0.02,-0.669,0.5134,0.0689,360.7,23.9,2.25,0.07,-0.12,717.0,62.51,8.83,-10.98,17.6,4359.0,78.0,-87.0,4.601,0.045,-0.01,0.676,0.021,-0.037,288.9039,39.154209,14.452,4.721896702494693,2.4042126695511916,21.49625976383686,0.6555852890014648
1,0,0,0,0,6.49441464,3.126e-05,132.25189,0.00376,0.911,0.025,-0.707,2.344,0.103,357.3,23.6,1.75,0.12,-0.17,732.0,68.05,18.62,-18.1,17.7,4769.0,141.0,-127.0,4.557,0.065,-0.03,0.742,0.048,-0.071,284.58578,47.079529,15.602,4.825745527923212,3.387248306979211,23.58001047372818,1.0787464380264282
1,0,0,0,0,2.576571021,1.951e-06,172.126911,0.000617,0.187,0.096,-0.187,1.5997,0.0187,852.8,14.6,1.57,0.09,-0.12,717.0,62.42,12.91,-13.65,63.6,3834.0,77.0,-84.0,4.708,0.045,-0.021,0.539,0.03,-0.041,292.29459,40.591789,15.264,4.698488706474573,2.2740355245672497,17.526496216654778,0.4676712155342102
1,0,0,0,0,28.4750006,0.0001944,154.5706,0.0059,0.835,0.092,-0.602,4.718,0.161,763.8,38.4,2.64,0.1,-0.19,489.0,13.5,2.04,-2.55,21.4,4996.0,82.0,-74.0,4.497,0.08,-0.025,0.831,0.032,-0.06,285.86929,42.728088,15.86,4.771413359828728,1.97407273540394,18.975941374897957,0.3294915556907654
1,0,0,0,0,14.7966306,0.0001258,142.74484,0.00641,0.182,0.269,-0.182,5.613,0.181,56.1,2.7,0.98,0.16,-0.1,874.0,138.25,64.27,-36.42,22.4,6175.0,110.0,-134.0,4.299,0.072,-0.108,1.307,0.22,-0.135,281.83533,44.155918,11.714,4.65733132248403,2.9091846395968455,22.165966894477606,0.7676399946212769
1,0,0,0,0,11.25401871,6.513e-05,136.8901,0.00548,0.603,0.336,-0.379,4.759,0.191,433.4,29.2,2.42,0.75,-0.4,888.0,147.13,132.97,-57.61,17.0,5995.0,163.0,-199.0,4.351,0.112,-0.192,1.118,0.344,-0.185,280.25839,43.835758,15.166,4.830519336756498,3.3933216668343076,26.39889347553253,1.0767775774002075
1,0,0,0,0,9.18244299,6.703e-05,134.04601,0.00551,0.257,0.203,-0.257,4.318,0.178,87.6,4.8,1.24,0.23,-0.19,1052.0,289.74,151.21,-99.18,20.3,6194.0,124.0,-136.0,4.242,0.125,-0.125,1.314,0.244,-0.2,290.99527,45.192211,13.223,4.781176123900512,2.6001004793570073,18.324124574661255,0.35001638531684875
1,0,0,0,0,14.6134781,0.0001556,140.41368,0.00701,0.086,0.359,-0.086,5.266,0.19,72.8,5.2,1.12,0.21,-0.17,901.0,155.87,81.34,-53.36,15.2,6194.0,124.0,-136.0,4.242,0.125,-0.125,1.314,0.244,-0.2,290.99527,45.192211,13.223,4.772464472489196,2.4324210868637697,18.741394579410553,0.3368946611881256
2,1,0,1,1,119.682075,0.002821,176.0877,0.0196,1.259,6.738,-0.068,31.28,1.0,1704.1,52.1,30.39,8.57,-2.87,351.0,3.59,3.01,-1.0,38.1,5778.0,162.0,-182.0,4.531,0.035,-0.196,0.911,0.257,-0.086,291.20081,38.747849,15.903,4.7600176307088375,2.927262772866589,41.918293088674545,1.1926689147949219
1,0,0,0,0,42.9923284,0.0001741,162.50532,0.00334,0.643,0.246,-0.42,4.726,0.11,1120.1,37.1,3.32,0.42,-0.27,496.0,14.33,5.44,-3.12,34.1,5593.0,111.0,-111.0,4.45,0.068,-0.102,0.945,0.122,-0.075,296.13281,48.977402,11.921,4.763081326807264,1.8561357199888344,24.177701339125633,0.2429071068763733
1,0,0,0,0,6.88341278,1.336e-05,172.66227,0.00149,0.083,0.354,-0.083,2.0674,0.0521,487.4,15.9,2.63,0.07,-0.09,1080.0,321.63,32.39,-39.17,35.4,6139.0,74.0,-86.0,4.359,0.012,-0.012,1.193,0.029,-0.043,284.63519,40.71983,10.868,4.75507396229891,1.9873888180662467,25.161041975021362,0.47177189588546753
2,0,1,0,0,4.593595496,7.222e-06,134.88971,0.00159,1.147,50.41,-0.385,2.7468,0.0374,45034.0,585.0,44.14,12.88,-4.29,1022.0,258.12,227.21,-74.38,92.0,5717.0,173.0,-190.0,4.538,0.036,-0.204,0.884,0.258,-0.086,297.46594,48.089329,16.444,4.833779543291637,3.2825938111290425,62.793649792671204,2.5995874404907227
1,0,0,0,0,197.5111484,0.0003637,272.3864,0.00131,0.814,0.013,-0.019,11.106,0.101,2575.6,16.0,9.52,1.56,-2.15,391.0,5.54,2.65,-2.43,175.2,5616.0,124.0,-90.0,4.004,0.202,-0.093,1.674,0.275,-0.378,289.65125,43.824421,13.349,4.809559053634121,3.53210065900847,37.84669032692909,1.7863595485687256
1,0,0,0,0,11.1726723,0.0001114,140.00764,0.00729,0.504,0.437,-0.306,6.106,0.242,76.8,4.7,1.5,0.24,-0.34,1019.0,255.06,122.24,-111.75,17.0,5616.0,124.0,-90.0,4.004,0.202,-0.093,1.674,0.275,-0.378,289.65125,43.824421,13.349,4.749127292481787,3.0374851289794833,22.054539635777473,0.692903995513916
